Country,Year,Cause_of_Death,Number_of_Deaths
South Korea,2012,Alzheimer_disease,12696
South Korea,2012,Parkinson_disease,2698
South Korea,2013,Meningitis,74
South Korea,2013,Neoplasms,86168
South Korea,2013,Malaria,2
South Korea,2013,Drowning,742
South Korea,2013,Interpersonal_violence,843
South Korea,2013,HIV,146
South Korea,2013,Drug_use_disorders,101
South Korea,2013,Road_injuries,6758
South Korea,2013,Maternal_disorders,52
South Korea,2013,Alcohol_use_disorders,917
South Korea,2013,Diarrheal,743
South Korea,2013,Nutritional_deficiencies,224
South Korea,2013,Self.harm,15392
South Korea,2013,Diabetes_mellitus,11777
South Korea,2013,Poisonings,214
South Korea,2013,Cardiovascular,62210
South Korea,2013,Kidney_disease,6131
South Korea,2013,Respiratory_diseases,12120
South Korea,2013,Liver_diseases,9070
South Korea,2013,Digestive_diseases,14457
South Korea,2013,Alzheimer_disease,13286
South Korea,2013,Parkinson_disease,2862
South Korea,2014,Meningitis,65
South Korea,2014,Neoplasms,87532
South Korea,2014,Malaria,2
South Korea,2014,Drowning,698
South Korea,2014,Interpersonal_violence,796
South Korea,2014,HIV,152
South Korea,2014,Drug_use_disorders,102
South Korea,2014,Road_injuries,6563
South Korea,2014,Maternal_disorders,48
South Korea,2014,Alcohol_use_disorders,920
South Korea,2014,Diarrheal,779
South Korea,2014,Nutritional_deficiencies,231
South Korea,2014,Self.harm,14978
South Korea,2014,Diabetes_mellitus,11559
South Korea,2014,Poisonings,205
South Korea,2014,Cardiovascular,62372
South Korea,2014,Kidney_disease,6346
South Korea,2014,Respiratory_diseases,12260
South Korea,2014,Liver_diseases,9047
South Korea,2014,Digestive_diseases,14589
South Korea,2014,Alzheimer_disease,13947
South Korea,2014,Parkinson_disease,3017
South Korea,2015,Meningitis,67
South Korea,2015,Neoplasms,89310
South Korea,2015,Malaria,2
South Korea,2015,Drowning,670
South Korea,2015,Interpersonal_violence,761
South Korea,2015,HIV,128
South Korea,2015,Drug_use_disorders,105
South Korea,2015,Road_injuries,6393
South Korea,2015,Maternal_disorders,46
South Korea,2015,Alcohol_use_disorders,924
South Korea,2015,Diarrheal,818
South Korea,2015,Nutritional_deficiencies,246
South Korea,2015,Self.harm,14501
South Korea,2015,Diabetes_mellitus,11449
South Korea,2015,Poisonings,197
South Korea,2015,Cardiovascular,63793
South Korea,2015,Kidney_disease,6642
South Korea,2015,Respiratory_diseases,12624
South Korea,2015,Liver_diseases,9073
South Korea,2015,Digestive_diseases,14826
South Korea,2015,Alzheimer_disease,14730
South Korea,2015,Parkinson_disease,3173
South Korea,2016,Meningitis,71
South Korea,2016,Neoplasms,91399
South Korea,2016,Malaria,2
South Korea,2016,Drowning,705
South Korea,2016,Interpersonal_violence,737
South Korea,2016,HIV,140
South Korea,2016,Drug_use_disorders,109
South Korea,2016,Road_injuries,6293
South Korea,2016,Maternal_disorders,43
South Korea,2016,Alcohol_use_disorders,933
South Korea,2016,Diarrheal,858
South Korea,2016,Nutritional_deficiencies,261
South Korea,2016,Self.harm,14189
South Korea,2016,Diabetes_mellitus,11372
South Korea,2016,Poisonings,193
South Korea,2016,Cardiovascular,65446
South Korea,2016,Kidney_disease,6976
South Korea,2016,Respiratory_diseases,13045
South Korea,2016,Liver_diseases,9178
South Korea,2016,Digestive_diseases,15148
South Korea,2016,Alzheimer_disease,15620
South Korea,2016,Parkinson_disease,3304
South Korea,2017,Meningitis,73
South Korea,2017,Neoplasms,95571
South Korea,2017,Malaria,2
South Korea,2017,Drowning,660
South Korea,2017,Interpersonal_violence,738
South Korea,2017,HIV,140
South Korea,2017,Drug_use_disorders,108
South Korea,2017,Road_injuries,6464
South Korea,2017,Maternal_disorders,41
South Korea,2017,Alcohol_use_disorders,955
South Korea,2017,Diarrheal,906
South Korea,2017,Nutritional_deficiencies,280
South Korea,2017,Self.harm,14301
South Korea,2017,Diabetes_mellitus,11839
South Korea,2017,Poisonings,199
South Korea,2017,Cardiovascular,69427
South Korea,2017,Kidney_disease,7306
South Korea,2017,Respiratory_diseases,13919
South Korea,2017,Liver_diseases,9579
South Korea,2017,Digestive_diseases,15917
South Korea,2017,Alzheimer_disease,16679
South Korea,2017,Parkinson_disease,3463
South Korea,2018,Meningitis,75
South Korea,2018,Neoplasms,99368
South Korea,2018,Malaria,2
South Korea,2018,Drowning,675
South Korea,2018,Interpersonal_violence,741
South Korea,2018,HIV,139
South Korea,2018,Drug_use_disorders,114
South Korea,2018,Road_injuries,6655
South Korea,2018,Maternal_disorders,40
South Korea,2018,Alcohol_use_disorders,974
South Korea,2018,Diarrheal,945
South Korea,2018,Nutritional_deficiencies,297
South Korea,2018,Self.harm,14431
South Korea,2018,Diabetes_mellitus,12262
South Korea,2018,Poisonings,204
South Korea,2018,Cardiovascular,72918
South Korea,2018,Kidney_disease,7601
South Korea,2018,Respiratory_diseases,14561
South Korea,2018,Liver_diseases,9930
South Korea,2018,Digestive_diseases,16576
South Korea,2018,Alzheimer_disease,17569
South Korea,2018,Parkinson_disease,3575
South Korea,2019,Meningitis,77
South Korea,2019,Neoplasms,104176
South Korea,2019,Malaria,2
South Korea,2019,Drowning,691
South Korea,2019,Interpersonal_violence,746
South Korea,2019,HIV,138
South Korea,2019,Drug_use_disorders,119
South Korea,2019,Road_injuries,6882
South Korea,2019,Maternal_disorders,38
South Korea,2019,Alcohol_use_disorders,997
South Korea,2019,Diarrheal,991
South Korea,2019,Nutritional_deficiencies,318
South Korea,2019,Self.harm,14575
South Korea,2019,Diabetes_mellitus,12862
South Korea,2019,Poisonings,212
South Korea,2019,Cardiovascular,77481
South Korea,2019,Kidney_disease,7979
South Korea,2019,Respiratory_diseases,15506
South Korea,2019,Liver_diseases,10356
South Korea,2019,Digestive_diseases,17385
South Korea,2019,Alzheimer_disease,18451
South Korea,2019,Parkinson_disease,3730
Sri Lanka,2009,Meningitis,360
Sri Lanka,2009,Neoplasms,14688
Sri Lanka,2009,Malaria,0
Sri Lanka,2009,Drowning,983
Sri Lanka,2009,Interpersonal_violence,881
Sri Lanka,2009,HIV,67
Sri Lanka,2009,Drug_use_disorders,119
Sri Lanka,2009,Road_injuries,3327
Sri Lanka,2009,Maternal_disorders,156
Sri Lanka,2009,Alcohol_use_disorders,397
Sri Lanka,2009,Diarrheal,1226
Sri Lanka,2009,Nutritional_deficiencies,180
Sri Lanka,2009,Self.harm,4384
Sri Lanka,2009,Diabetes_mellitus,10280
Sri Lanka,2009,Poisonings,72
Sri Lanka,2009,Cardiovascular,41249
Sri Lanka,2009,Kidney_disease,4582
Sri Lanka,2009,Respiratory_diseases,12916
Sri Lanka,2009,Liver_diseases,4215
Sri Lanka,2009,Digestive_diseases,5137
Sri Lanka,2009,Alzheimer_disease,2779
Sri Lanka,2009,Parkinson_disease,644
Sri Lanka,2010,Meningitis,359
Sri Lanka,2010,Neoplasms,15052
Sri Lanka,2010,Malaria,0
Sri Lanka,2010,Drowning,930
Sri Lanka,2010,Interpersonal_violence,789
Sri Lanka,2010,HIV,67
Sri Lanka,2010,Drug_use_disorders,110
Sri Lanka,2010,Road_injuries,3195
Sri Lanka,2010,Maternal_disorders,149
Sri Lanka,2010,Alcohol_use_disorders,374
Sri Lanka,2010,Diarrheal,1181
Sri Lanka,2010,Nutritional_deficiencies,172
Sri Lanka,2010,Self.harm,4112
Sri Lanka,2010,Diabetes_mellitus,10668
Sri Lanka,2010,Poisonings,64
Sri Lanka,2010,Cardiovascular,41638
Sri Lanka,2010,Kidney_disease,4625
Sri Lanka,2010,Respiratory_diseases,12980
Sri Lanka,2010,Liver_diseases,4078
Sri Lanka,2010,Digestive_diseases,5004
Sri Lanka,2010,Alzheimer_disease,2872
Sri Lanka,2010,Parkinson_disease,661
Sri Lanka,2011,Meningitis,345
Sri Lanka,2011,Neoplasms,15694
Sri Lanka,2011,Malaria,0
Sri Lanka,2011,Drowning,952
Sri Lanka,2011,Interpersonal_violence,768
Sri Lanka,2011,HIV,71
Sri Lanka,2011,Drug_use_disorders,116
Sri Lanka,2011,Road_injuries,3274
Sri Lanka,2011,Maternal_disorders,143
Sri Lanka,2011,Alcohol_use_disorders,369
Sri Lanka,2011,Diarrheal,1143
Sri Lanka,2011,Nutritional_deficiencies,172
Sri Lanka,2011,Self.harm,4209
Sri Lanka,2011,Diabetes_mellitus,11305
Sri Lanka,2011,Poisonings,65
Sri Lanka,2011,Cardiovascular,42725
Sri Lanka,2011,Kidney_disease,4786
Sri Lanka,2011,Respiratory_diseases,13327
Sri Lanka,2011,Liver_diseases,4153
Sri Lanka,2011,Digestive_diseases,5086
Sri Lanka,2011,Alzheimer_disease,2974
Sri Lanka,2011,Parkinson_disease,690
Sri Lanka,2012,Meningitis,327
Sri Lanka,2012,Neoplasms,16154
Sri Lanka,2012,Malaria,0
Sri Lanka,2012,Drowning,942
Sri Lanka,2012,Interpersonal_violence,730
Sri Lanka,2012,HIV,72
Sri Lanka,2012,Drug_use_disorders,113
Sri Lanka,2012,Road_injuries,3225
Sri Lanka,2012,Maternal_disorders,124
Sri Lanka,2012,Alcohol_use_disorders,350
Sri Lanka,2012,Diarrheal,1109
Sri Lanka,2012,Nutritional_deficiencies,171
Sri Lanka,2012,Self.harm,4111
Sri Lanka,2012,Diabetes_mellitus,11818
Sri Lanka,2012,Poisonings,63
Sri Lanka,2012,Cardiovascular,43078
Sri Lanka,2012,Kidney_disease,4863
Sri Lanka,2012,Respiratory_diseases,13542
Sri Lanka,2012,Liver_diseases,4125
Sri Lanka,2012,Digestive_diseases,5058
Sri Lanka,2012,Alzheimer_disease,3078
Sri Lanka,2012,Parkinson_disease,717
Sri Lanka,2013,Meningitis,305
Sri Lanka,2013,Neoplasms,16487
Sri Lanka,2013,Malaria,0
Sri Lanka,2013,Drowning,904
Sri Lanka,2013,Interpersonal_violence,699
Sri Lanka,2013,HIV,70
Sri Lanka,2013,Drug_use_disorders,107
Sri Lanka,2013,Road_injuries,3085
Sri Lanka,2013,Maternal_disorders,119
Sri Lanka,2013,Alcohol_use_disorders,319
Sri Lanka,2013,Diarrheal,1082
Sri Lanka,2013,Nutritional_deficiencies,169
Sri Lanka,2013,Self.harm,3936
Sri Lanka,2013,Diabetes_mellitus,12291
Sri Lanka,2013,Poisonings,60
Sri Lanka,2013,Cardiovascular,42539
Sri Lanka,2013,Kidney_disease,4873
Sri Lanka,2013,Respiratory_diseases,13566
Sri Lanka,2013,Liver_diseases,4035
Sri Lanka,2013,Digestive_diseases,4958
Sri Lanka,2013,Alzheimer_disease,3202
Sri Lanka,2013,Parkinson_disease,733
Sri Lanka,2014,Meningitis,306
Sri Lanka,2014,Neoplasms,16939
Sri Lanka,2014,Malaria,0
Sri Lanka,2014,Drowning,906
Sri Lanka,2014,Interpersonal_violence,694
Sri Lanka,2014,HIV,65
Sri Lanka,2014,Drug_use_disorders,111
Sri Lanka,2014,Road_injuries,3108
Sri Lanka,2014,Maternal_disorders,114
Sri Lanka,2014,Alcohol_use_disorders,335
Sri Lanka,2014,Diarrheal,1057
Sri Lanka,2014,Nutritional_deficiencies,168
Sri Lanka,2014,Self.harm,4002
Sri Lanka,2014,Diabetes_mellitus,12528
Sri Lanka,2014,Poisonings,60
Sri Lanka,2014,Cardiovascular,43726
Sri Lanka,2014,Kidney_disease,5009
Sri Lanka,2014,Respiratory_diseases,13635
Sri Lanka,2014,Liver_diseases,4092
Sri Lanka,2014,Digestive_diseases,5022
Sri Lanka,2014,Alzheimer_disease,3328
Sri Lanka,2014,Parkinson_disease,761
Sri Lanka,2015,Meningitis,300
Sri Lanka,2015,Neoplasms,17140
Sri Lanka,2015,Malaria,0
Sri Lanka,2015,Drowning,918
Sri Lanka,2015,Interpersonal_violence,708
Sri Lanka,2015,HIV,59
Sri Lanka,2015,Drug_use_disorders,117
Sri Lanka,2015,Road_injuries,3164
Sri Lanka,2015,Maternal_disorders,114
Sri Lanka,2015,Alcohol_use_disorders,346
Sri Lanka,2015,Diarrheal,1034
Sri Lanka,2015,Nutritional_deficiencies,163
Sri Lanka,2015,Self.harm,4153
Sri Lanka,2015,Diabetes_mellitus,12499
Sri Lanka,2015,Poisonings,61
Sri Lanka,2015,Cardiovascular,43675
Sri Lanka,2015,Kidney_disease,5042
Sri Lanka,2015,Respiratory_diseases,13376
Sri Lanka,2015,Liver_diseases,4110
Sri Lanka,2015,Digestive_diseases,5037
Sri Lanka,2015,Alzheimer_disease,3451
Sri Lanka,2015,Parkinson_disease,766
Sri Lanka,2016,Meningitis,299
Sri Lanka,2016,Neoplasms,17592
Sri Lanka,2016,Malaria,0
Sri Lanka,2016,Drowning,915
Sri Lanka,2016,Interpersonal_violence,723
Sri Lanka,2016,HIV,54
Sri Lanka,2016,Drug_use_disorders,121
Sri Lanka,2016,Road_injuries,3210
Sri Lanka,2016,Maternal_disorders,111
Sri Lanka,2016,Alcohol_use_disorders,362
Sri Lanka,2016,Diarrheal,1025
Sri Lanka,2016,Nutritional_deficiencies,163
Sri Lanka,2016,Self.harm,4265
Sri Lanka,2016,Diabetes_mellitus,12812
Sri Lanka,2016,Poisonings,62
Sri Lanka,2016,Cardiovascular,44323
Sri Lanka,2016,Kidney_disease,5207
Sri Lanka,2016,Respiratory_diseases,13476
Sri Lanka,2016,Liver_diseases,4183
Sri Lanka,2016,Digestive_diseases,5123
Sri Lanka,2016,Alzheimer_disease,3623
Sri Lanka,2016,Parkinson_disease,794
Sri Lanka,2017,Meningitis,298
Sri Lanka,2017,Neoplasms,17984
Sri Lanka,2017,Malaria,0
Sri Lanka,2017,Drowning,919
Sri Lanka,2017,Interpersonal_violence,732
Sri Lanka,2017,HIV,47
Sri Lanka,2017,Drug_use_disorders,124
Sri Lanka,2017,Road_injuries,3227
Sri Lanka,2017,Maternal_disorders,106
Sri Lanka,2017,Alcohol_use_disorders,374
Sri Lanka,2017,Diarrheal,1027
Sri Lanka,2017,Nutritional_deficiencies,162
Sri Lanka,2017,Self.harm,4329
Sri Lanka,2017,Diabetes_mellitus,12963
Sri Lanka,2017,Poisonings,62
Sri Lanka,2017,Cardiovascular,45150
Sri Lanka,2017,Kidney_disease,5325
Sri Lanka,2017,Respiratory_diseases,13559
Sri Lanka,2017,Liver_diseases,4282
Sri Lanka,2017,Digestive_diseases,5242
Sri Lanka,2017,Alzheimer_disease,3790
Sri Lanka,2017,Parkinson_disease,817
Sri Lanka,2018,Meningitis,295
Sri Lanka,2018,Neoplasms,18197
Sri Lanka,2018,Malaria,0
Sri Lanka,2018,Drowning,932
Sri Lanka,2018,Interpersonal_violence,758
Sri Lanka,2018,HIV,41
Sri Lanka,2018,Drug_use_disorders,130
Sri Lanka,2018,Road_injuries,3283
Sri Lanka,2018,Maternal_disorders,108
Sri Lanka,2018,Alcohol_use_disorders,384
Sri Lanka,2018,Diarrheal,1014
Sri Lanka,2018,Nutritional_deficiencies,160
Sri Lanka,2018,Self.harm,4433
Sri Lanka,2018,Diabetes_mellitus,12920
Sri Lanka,2018,Poisonings,64
Sri Lanka,2018,Cardiovascular,45162
Sri Lanka,2018,Kidney_disease,5377
Sri Lanka,2018,Respiratory_diseases,13348
Sri Lanka,2018,Liver_diseases,4291
Sri Lanka,2018,Digestive_diseases,5251
Sri Lanka,2018,Alzheimer_disease,3950
Sri Lanka,2018,Parkinson_disease,822
Sri Lanka,2019,Meningitis,297
Sri Lanka,2019,Neoplasms,18724
Sri Lanka,2019,Malaria,0
Sri Lanka,2019,Drowning,928
Sri Lanka,2019,Interpersonal_violence,768
Sri Lanka,2019,HIV,38
Sri Lanka,2019,Drug_use_disorders,134
Sri Lanka,2019,Road_injuries,3309
Sri Lanka,2019,Maternal_disorders,104
Sri Lanka,2019,Alcohol_use_disorders,398
Sri Lanka,2019,Diarrheal,1019
Sri Lanka,2019,Nutritional_deficiencies,163
Sri Lanka,2019,Self.harm,4425
Sri Lanka,2019,Diabetes_mellitus,13273
Sri Lanka,2019,Poisonings,64
Sri Lanka,2019,Cardiovascular,46577
Sri Lanka,2019,Kidney_disease,5560
Sri Lanka,2019,Respiratory_diseases,13597
Sri Lanka,2019,Liver_diseases,4369
Sri Lanka,2019,Digestive_diseases,5350
Sri Lanka,2019,Alzheimer_disease,4141
Sri Lanka,2019,Parkinson_disease,858
Syria,2009,Meningitis,337
Syria,2009,Neoplasms,7250
Syria,2009,Malaria,0
Syria,2009,Drowning,213
Syria,2009,Interpersonal_violence,439
Syria,2009,HIV,24
Syria,2009,Drug_use_disorders,153
Syria,2009,Road_injuries,2240
Syria,2009,Maternal_disorders,104
Syria,2009,Alcohol_use_disorders,66
Syria,2009,Diarrheal,197
Syria,2009,Nutritional_deficiencies,121
Syria,2009,Self.harm,406
Syria,2009,Diabetes_mellitus,1336
Syria,2009,Poisonings,101
Syria,2009,Cardiovascular,35856
Syria,2009,Kidney_disease,2068
Syria,2009,Respiratory_diseases,2920
Syria,2009,Liver_diseases,1689
Syria,2009,Digestive_diseases,2178
Syria,2009,Alzheimer_disease,1163
Syria,2009,Parkinson_disease,325
Syria,2010,Meningitis,346
Syria,2010,Neoplasms,7625
Syria,2010,Malaria,0
Syria,2010,Drowning,221
Syria,2010,Interpersonal_violence,453
Syria,2010,HIV,23
Syria,2010,Drug_use_disorders,121
Syria,2010,Road_injuries,2294
Syria,2010,Maternal_disorders,91
Syria,2010,Alcohol_use_disorders,62
Syria,2010,Diarrheal,190
Syria,2010,Nutritional_deficiencies,113
Syria,2010,Self.harm,415
Syria,2010,Diabetes_mellitus,1400
Syria,2010,Poisonings,97
Syria,2010,Cardiovascular,36958
Syria,2010,Kidney_disease,2103
Syria,2010,Respiratory_diseases,2882
Syria,2010,Liver_diseases,1853
Syria,2010,Digestive_diseases,2352
Syria,2010,Alzheimer_disease,1231
Syria,2010,Parkinson_disease,351
Syria,2011,Meningitis,353
Syria,2011,Neoplasms,7828
Syria,2011,Malaria,0
Syria,2011,Drowning,215
Syria,2011,Interpersonal_violence,405
Syria,2011,HIV,22
Syria,2011,Drug_use_disorders,136
Syria,2011,Road_injuries,2259
Syria,2011,Maternal_disorders,86
Syria,2011,Alcohol_use_disorders,62
Syria,2011,Diarrheal,182
Syria,2011,Nutritional_deficiencies,118
Syria,2011,Self.harm,398
Syria,2011,Diabetes_mellitus,1460
Syria,2011,Poisonings,99
Syria,2011,Cardiovascular,38157
Syria,2011,Kidney_disease,2195
Syria,2011,Respiratory_diseases,2957
Syria,2011,Liver_diseases,1878
Syria,2011,Digestive_diseases,2391
Syria,2011,Alzheimer_disease,1287
Syria,2011,Parkinson_disease,370
Syria,2012,Meningitis,338
Syria,2012,Neoplasms,7910
Syria,2012,Malaria,0
Syria,2012,Drowning,197
Syria,2012,Interpersonal_violence,356
Syria,2012,HIV,22
Syria,2012,Drug_use_disorders,134
Syria,2012,Road_injuries,2094
Syria,2012,Maternal_disorders,79
Syria,2012,Alcohol_use_disorders,61
Syria,2012,Diarrheal,167
Syria,2012,Nutritional_deficiencies,116
Syria,2012,Self.harm,364
Syria,2012,Diabetes_mellitus,1497
Syria,2012,Poisonings,94
Syria,2012,Cardiovascular,38753
Syria,2012,Kidney_disease,2240
Syria,2012,Respiratory_diseases,2963
Syria,2012,Liver_diseases,1886
Syria,2012,Digestive_diseases,2402
Syria,2012,Alzheimer_disease,1334
Syria,2012,Parkinson_disease,377
Syria,2013,Meningitis,314
Syria,2013,Neoplasms,8002
Syria,2013,Malaria,0
Syria,2013,Drowning,181
Syria,2013,Interpersonal_violence,316
Syria,2013,HIV,21
Syria,2013,Drug_use_disorders,132
Syria,2013,Road_injuries,1972
Syria,2013,Maternal_disorders,71
Syria,2013,Alcohol_use_disorders,60
Syria,2013,Diarrheal,151
Syria,2013,Nutritional_deficiencies,111
Syria,2013,Self.harm,338
Syria,2013,Diabetes_mellitus,1553
Syria,2013,Poisonings,90
Syria,2013,Cardiovascular,39821
Syria,2013,Kidney_disease,2316
Syria,2013,Respiratory_diseases,3001
Syria,2013,Liver_diseases,1898
Syria,2013,Digestive_diseases,2423
Syria,2013,Alzheimer_disease,1383
Syria,2013,Parkinson_disease,391
Syria,2014,Meningitis,296
Syria,2014,Neoplasms,8054
Syria,2014,Malaria,0
Syria,2014,Drowning,170
Syria,2014,Interpersonal_violence,294
Syria,2014,HIV,19
Syria,2014,Drug_use_disorders,132
Syria,2014,Road_injuries,1891
Syria,2014,Maternal_disorders,71
Syria,2014,Alcohol_use_disorders,59
Syria,2014,Diarrheal,141
Syria,2014,Nutritional_deficiencies,106
Syria,2014,Self.harm,322
Syria,2014,Diabetes_mellitus,1594
Syria,2014,Poisonings,86
Syria,2014,Cardiovascular,40377
Syria,2014,Kidney_disease,2369
Syria,2014,Respiratory_diseases,3006
Syria,2014,Liver_diseases,1896
Syria,2014,Digestive_diseases,2424
Syria,2014,Alzheimer_disease,1394
Syria,2014,Parkinson_disease,395
Syria,2015,Meningitis,275
Syria,2015,Neoplasms,8046
Syria,2015,Malaria,0
Syria,2015,Drowning,158
Syria,2015,Interpersonal_violence,281
Syria,2015,HIV,17
Syria,2015,Drug_use_disorders,131
Syria,2015,Road_injuries,1824
Syria,2015,Maternal_disorders,65
Syria,2015,Alcohol_use_disorders,59
Syria,2015,Diarrheal,131
Syria,2015,Nutritional_deficiencies,100
Syria,2015,Self.harm,311
Syria,2015,Diabetes_mellitus,1610
Syria,2015,Poisonings,81
Syria,2015,Cardiovascular,40295
Syria,2015,Kidney_disease,2382
Syria,2015,Respiratory_diseases,2966
Syria,2015,Liver_diseases,1876
Syria,2015,Digestive_diseases,2399
Syria,2015,Alzheimer_disease,1370
Syria,2015,Parkinson_disease,385
Syria,2016,Meningitis,257
Syria,2016,Neoplasms,8168
Syria,2016,Malaria,0
Syria,2016,Drowning,151
Syria,2016,Interpersonal_violence,278
Syria,2016,HIV,15
Syria,2016,Drug_use_disorders,135
Syria,2016,Road_injuries,1794
Syria,2016,Maternal_disorders,57
Syria,2016,Alcohol_use_disorders,59
Syria,2016,Diarrheal,124
Syria,2016,Nutritional_deficiencies,97
Syria,2016,Self.harm,305
Syria,2016,Diabetes_mellitus,1661
Syria,2016,Poisonings,78
Syria,2016,Cardiovascular,41409
Syria,2016,Kidney_disease,2441
Syria,2016,Respiratory_diseases,3014
Syria,2016,Liver_diseases,1899
Syria,2016,Digestive_diseases,2430
Syria,2016,Alzheimer_disease,1408
Syria,2016,Parkinson_disease,394
Syria,2017,Meningitis,241
Syria,2017,Neoplasms,8363
Syria,2017,Malaria,0
Syria,2017,Drowning,144
Syria,2017,Interpersonal_violence,310
Syria,2017,HIV,13
Syria,2017,Drug_use_disorders,140
Syria,2017,Road_injuries,1789
Syria,2017,Maternal_disorders,53
Syria,2017,Alcohol_use_disorders,59
Syria,2017,Diarrheal,119
Syria,2017,Nutritional_deficiencies,97
Syria,2017,Self.harm,303
Syria,2017,Diabetes_mellitus,1727
Syria,2017,Poisonings,76
Syria,2017,Cardiovascular,43031
Syria,2017,Kidney_disease,2521
Syria,2017,Respiratory_diseases,3098
Syria,2017,Liver_diseases,1941
Syria,2017,Digestive_diseases,2486
Syria,2017,Alzheimer_disease,1479
Syria,2017,Parkinson_disease,410
Syria,2018,Meningitis,221
Syria,2018,Neoplasms,8571
Syria,2018,Malaria,0
Syria,2018,Drowning,140
Syria,2018,Interpersonal_violence,287
Syria,2018,HIV,13
Syria,2018,Drug_use_disorders,146
Syria,2018,Road_injuries,1873
Syria,2018,Maternal_disorders,51
Syria,2018,Alcohol_use_disorders,60
Syria,2018,Diarrheal,117
Syria,2018,Nutritional_deficiencies,93
Syria,2018,Self.harm,309
Syria,2018,Diabetes_mellitus,1788
Syria,2018,Poisonings,75
Syria,2018,Cardiovascular,44400
Syria,2018,Kidney_disease,2593
Syria,2018,Respiratory_diseases,3175
Syria,2018,Liver_diseases,1982
Syria,2018,Digestive_diseases,2542
Syria,2018,Alzheimer_disease,1539
Syria,2018,Parkinson_disease,423
Syria,2019,Meningitis,214
Syria,2019,Neoplasms,8784
Syria,2019,Malaria,0
Syria,2019,Drowning,137
Syria,2019,Interpersonal_violence,300
Syria,2019,HIV,14
Syria,2019,Drug_use_disorders,153
Syria,2019,Road_injuries,1901
Syria,2019,Maternal_disorders,50
Syria,2019,Alcohol_use_disorders,61
Syria,2019,Diarrheal,117
Syria,2019,Nutritional_deficiencies,92
Syria,2019,Self.harm,320
Syria,2019,Diabetes_mellitus,1844
Syria,2019,Poisonings,74
Syria,2019,Cardiovascular,45682
Syria,2019,Kidney_disease,2661
Syria,2019,Respiratory_diseases,3249
Syria,2019,Liver_diseases,2024
Syria,2019,Digestive_diseases,2596
Syria,2019,Alzheimer_disease,1592
Syria,2019,Parkinson_disease,434
Taiwan,2009,Meningitis,106
Taiwan,2009,Neoplasms,43589
Taiwan,2009,Malaria,0
Taiwan,2009,Drowning,592
Taiwan,2009,Interpersonal_violence,503
Taiwan,2009,HIV,175
Taiwan,2009,Drug_use_disorders,275
Taiwan,2009,Road_injuries,4133
Taiwan,2009,Maternal_disorders,20
Taiwan,2009,Alcohol_use_disorders,298
Taiwan,2009,Diarrheal,73
Taiwan,2009,Nutritional_deficiencies,107
Taiwan,2009,Self.harm,4548
Taiwan,2009,Diabetes_mellitus,8892
Taiwan,2009,Poisonings,92
Taiwan,2009,Cardiovascular,31630
Taiwan,2009,Kidney_disease,5497
Taiwan,2009,Respiratory_diseases,7291
Taiwan,2009,Liver_diseases,6597
Taiwan,2009,Digestive_diseases,10126
Taiwan,2009,Alzheimer_disease,5515
Taiwan,2009,Parkinson_disease,1389
Taiwan,2010,Meningitis,102
Taiwan,2010,Neoplasms,44851
Taiwan,2010,Malaria,0
Taiwan,2010,Drowning,550
Taiwan,2010,Interpersonal_violence,395
Taiwan,2010,HIV,156
Taiwan,2010,Drug_use_disorders,277
Taiwan,2010,Road_injuries,4023
Taiwan,2010,Maternal_disorders,17
Taiwan,2010,Alcohol_use_disorders,332
Taiwan,2010,Diarrheal,84
Taiwan,2010,Nutritional_deficiencies,108
Taiwan,2010,Self.harm,4422
Taiwan,2010,Diabetes_mellitus,8750
Taiwan,2010,Poisonings,85
Taiwan,2010,Cardiovascular,32055
Taiwan,2010,Kidney_disease,5703
Taiwan,2010,Respiratory_diseases,7472
Taiwan,2010,Liver_diseases,6524
Taiwan,2010,Digestive_diseases,10066
Taiwan,2010,Alzheimer_disease,5831
Taiwan,2010,Parkinson_disease,1451
Taiwan,2011,Meningitis,103
Taiwan,2011,Neoplasms,47452
Taiwan,2011,Malaria,0
Taiwan,2011,Drowning,551
Taiwan,2011,Interpersonal_violence,335
Taiwan,2011,HIV,225
Taiwan,2011,Drug_use_disorders,296
Taiwan,2011,Road_injuries,4094
Taiwan,2011,Maternal_disorders,20
Taiwan,2011,Alcohol_use_disorders,370
Taiwan,2011,Diarrheal,101
Taiwan,2011,Nutritional_deficiencies,112
Taiwan,2011,Self.harm,4458
Taiwan,2011,Diabetes_mellitus,9032
Taiwan,2011,Poisonings,81
Taiwan,2011,Cardiovascular,33768
Taiwan,2011,Kidney_disease,6097
Taiwan,2011,Respiratory_diseases,7976
Taiwan,2011,Liver_diseases,6737
Taiwan,2011,Digestive_diseases,10400
Taiwan,2011,Alzheimer_disease,6165
Taiwan,2011,Parkinson_disease,1551
Taiwan,2012,Meningitis,98
Taiwan,2012,Neoplasms,48236
Taiwan,2012,Malaria,0
Taiwan,2012,Drowning,531
Taiwan,2012,Interpersonal_violence,348
Taiwan,2012,HIV,200
Taiwan,2012,Drug_use_disorders,310
Taiwan,2012,Road_injuries,3953
Taiwan,2012,Maternal_disorders,27
Taiwan,2012,Alcohol_use_disorders,394
Taiwan,2012,Diarrheal,112
Taiwan,2012,Nutritional_deficiencies,111
Taiwan,2012,Self.harm,4333
Taiwan,2012,Diabetes_mellitus,9020
Taiwan,2012,Poisonings,79
